player_id,appearances,starts_estimated,goals,assists,shots,yellow_cards,red_cards,pace,shooting,passing,defending,physical,rating_source
20140059,14,11,0,2,2,1,0,62,39,64,72,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260165,0,0,0,0,0,0,0,60,39,54,62,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180020,0,0,0,0,0,0,0,58,39,54,62,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240187,8,2,0,1,4,3,0,62,40,59,66,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260160,14,14,2,0,8,5,0,62,45,60,71,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250190,0,0,0,0,0,0,0,64,60,52,42,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260162,12,11,7,1,31,1,0,66,87,59,44,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230054,8,6,0,0,7,1,0,67,62,55,44,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220167,6,1,0,0,0,1,0,64,60,54,43,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240102,1,0,0,0,0,0,0,64,60,52,42,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190131,14,8,2,2,13,1,0,66,69,62,45,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260168,12,5,4,0,13,2,0,66,74,56,44,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230031,0,0,0,0,0,0,0,64,60,52,42,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190064,11,10,0,0,0,1,0,49,19,57,70,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260167,0,0,0,0,0,0,0,47,19,54,62,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250191,0,0,0,0,0,0,0,47,19,54,62,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140100,5,5,0,0,0,1,0,48,19,56,66,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240105,0,0,0,0,0,0,0,62,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240103,0,0,0,0,0,0,0,62,49,62,54,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170147,0,0,0,0,0,0,0,60,49,62,54,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220279,15,15,1,1,7,0,0,67,53,74,60,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260166,0,0,0,0,0,0,0,60,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20120127,15,12,1,2,6,2,0,62,53,77,59,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20040081,15,6,1,1,8,2,0,62,53,73,59,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260161,6,2,0,0,1,1,0,62,49,65,56,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160125,1,1,0,0,0,0,0,60,49,63,54,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160094,11,6,0,0,6,2,0,63,50,68,57,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260163,15,9,2,0,14,1,0,62,57,71,59,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20130102,11,11,0,0,2,5,0,61,39,58,69,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140135,13,13,1,0,4,3,0,62,42,59,71,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240077,0,0,0,0,0,0,0,60,39,54,62,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20130101,13,7,1,0,4,1,0,61,42,59,70,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260092,0,0,0,0,0,0,0,60,39,54,62,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250084,5,1,0,0,1,2,0,61,39,56,65,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220038,0,0,0,0,0,0,0,58,39,54,62,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20130191,11,10,0,0,3,2,1,59,39,58,68,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150080,14,12,0,0,5,3,0,62,40,59,71,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150026,1,1,0,0,0,0,0,56,39,54,63,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250087,11,10,1,0,2,1,0,61,42,58,70,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240066,2,0,0,0,1,0,0,60,39,55,63,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240084,12,8,2,2,7,1,0,66,67,61,44,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230138,3,1,0,0,3,0,0,65,61,53,43,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240081,6,2,0,1,7,1,0,66,62,56,43,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260091,13,7,5,0,22,1,0,66,79,56,44,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260090,11,5,1,2,6,0,0,65,64,61,44,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260094,1,0,0,0,0,0,0,64,60,52,42,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250365,5,2,0,0,10,0,0,64,62,54,43,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240243,9,4,0,1,3,0,0,67,61,57,44,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200170,14,11,3,0,14,2,0,67,72,57,45,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20100031,2,2,0,0,0,0,0,47,19,55,63,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230180,0,0,0,0,0,0,0,47,19,54,62,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190375,13,13,0,0,0,2,0,49,19,58,72,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190085,0,0,0,0,0,0,0,47,19,54,62,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150130,0,0,0,0,0,0,0,47,19,54,62,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260089,0,0,0,0,0,0,0,62,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180108,9,5,0,1,1,2,0,63,49,70,57,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260093,2,0,0,0,1,0,1,62,49,63,55,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160004,4,1,0,1,0,0,0,59,49,67,55,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160073,13,12,1,0,5,3,1,64,52,70,58,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260307,6,3,0,1,0,1,0,62,49,68,56,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240078,13,12,4,3,25,0,1,64,64,78,59,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200084,7,3,0,0,0,3,0,62,49,66,56,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250086,0,0,0,0,0,0,0,62,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240082,7,3,0,0,1,1,0,62,49,66,56,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240080,8,6,0,0,3,1,0,62,50,67,57,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260223,5,2,0,0,0,0,0,61,39,56,65,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210165,14,14,1,1,4,1,0,64,42,62,72,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180166,11,11,0,0,1,5,0,61,39,58,69,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250098,0,0,0,0,0,0,0,60,39,54,62,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260226,2,0,0,0,1,0,0,60,39,55,63,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260221,14,13,1,1,6,4,0,62,43,62,71,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200103,13,12,0,0,3,3,0,62,39,59,71,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20100101,5,3,0,0,3,0,0,59,39,56,65,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250093,14,13,1,0,8,2,0,62,43,60,72,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20120108,1,0,0,0,0,0,0,56,39,54,63,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240129,2,1,1,0,1,0,0,61,42,55,63,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260294,5,4,0,0,1,0,0,59,39,56,66,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210111,0,0,0,0,0,0,0,60,39,54,62,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260224,7,2,0,1,6,1,0,64,61,57,43,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220166,8,2,0,0,5,0,0,64,61,54,43,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200176,0,0,0,0,0,0,0,62,60,52,42,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260228,15,15,2,2,44,1,0,67,75,63,45,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180104,11,6,2,1,7,2,0,65,67,58,44,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210123,9,4,1,0,8,1,0,65,65,55,44,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260269,0,0,0,0,0,0,0,64,60,52,42,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250094,9,0,1,0,4,0,0,66,64,55,43,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160156,15,15,0,0,0,1,0,50,19,59,73,65,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200070,0,0,0,0,0,0,0,47,19,54,62,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250099,0,0,0,0,0,0,0,47,19,54,62,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260225,0,0,0,0,0,0,0,47,19,54,62,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260227,0,0,0,0,0,0,0,62,49,62,54,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250100,0,0,0,0,0,0,0,62,49,62,54,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20130108,13,10,0,0,17,1,0,64,52,70,59,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160047,8,5,0,0,4,1,0,62,50,67,57,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240217,0,0,0,0,0,0,0,62,49,62,54,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250095,15,6,1,1,7,0,0,66,53,73,59,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240323,13,10,1,0,11,1,0,64,53,70,59,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210108,10,9,1,0,11,1,0,65,53,68,58,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140115,2,2,0,0,1,0,0,61,49,63,55,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260222,7,6,0,0,4,1,1,62,50,66,56,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210184,0,0,0,0,0,0,0,58,39,54,62,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220242,2,0,0,0,0,0,0,58,39,55,63,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140203,11,10,0,0,5,1,0,61,40,58,70,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190161,13,8,1,0,2,2,0,61,42,59,70,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160130,14,11,0,0,4,2,0,62,40,59,71,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220051,0,0,0,0,0,0,0,60,39,54,62,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230045,2,1,0,0,0,0,0,59,39,55,63,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250310,0,0,0,0,0,0,0,60,39,54,62,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230046,3,2,0,0,1,1,0,59,39,55,64,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200142,10,9,0,0,0,3,0,61,39,58,69,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250150,11,8,1,2,9,1,0,61,43,63,69,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260109,9,9,0,0,6,3,0,61,40,58,68,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210174,14,14,0,1,5,0,0,64,40,62,72,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230333,11,4,2,0,7,3,0,65,67,55,44,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220353,14,11,4,2,31,3,0,67,78,62,45,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220050,0,0,0,0,0,0,0,64,60,52,42,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200048,10,6,1,0,4,0,0,65,64,55,44,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260112,1,1,0,0,0,0,0,62,60,52,42,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240044,7,7,1,2,12,2,0,64,66,60,43,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230104,7,4,0,1,8,1,1,64,62,57,43,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260110,1,0,0,0,0,0,0,64,60,52,42,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210159,9,4,1,0,2,1,0,65,63,55,44,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250363,1,0,0,0,0,0,0,64,60,52,42,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20100134,10,4,0,0,3,0,0,63,61,55,44,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260111,0,0,0,0,0,0,0,47,19,54,62,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230139,3,2,0,0,0,0,0,48,19,55,64,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160010,13,13,0,0,0,1,0,49,19,58,72,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240180,8,3,0,0,1,1,0,64,49,66,56,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190194,14,8,0,0,9,0,0,64,51,70,59,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150097,8,6,0,0,2,1,0,62,49,67,57,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250152,3,1,0,0,1,1,0,63,49,64,55,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170200,0,0,0,0,0,0,0,60,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20100079,12,9,0,0,5,0,0,62,50,69,58,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170162,0,0,0,0,0,0,0,60,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230141,14,10,0,0,0,0,0,64,49,70,59,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250151,0,0,0,0,0,0,0,62,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240115,0,0,0,0,0,0,0,60,39,54,62,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160037,11,4,0,0,4,0,0,61,40,58,69,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260313,0,0,0,0,0,0,0,60,39,54,62,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170122,15,12,0,1,2,2,0,62,39,62,72,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190041,9,6,0,0,0,3,0,60,39,57,67,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170166,0,0,0,0,0,0,0,58,39,54,62,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220096,0,0,0,0,0,0,0,60,39,54,62,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190357,7,7,0,0,4,1,0,60,40,57,67,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200310,2,2,0,0,1,0,0,59,39,55,63,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230048,9,8,0,0,2,2,0,61,39,58,68,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20100126,0,0,0,0,0,0,0,56,39,54,62,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140041,8,6,0,0,6,0,0,60,40,57,68,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220098,0,0,0,0,0,0,0,60,39,54,62,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20090025,2,2,0,0,1,0,0,57,39,55,63,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230239,10,10,0,0,2,5,0,61,39,58,68,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170173,4,4,1,1,1,2,0,59,42,58,64,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260314,0,0,0,0,0,0,0,64,60,52,42,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260312,0,0,0,0,0,0,0,64,60,52,42,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260062,12,6,3,2,18,1,1,66,73,61,44,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190130,11,6,2,3,14,0,0,65,69,63,44,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20150151,8,3,1,0,5,0,0,64,64,55,43,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160178,9,8,4,0,13,0,0,65,74,55,44,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20130248,14,6,1,1,16,0,0,64,66,59,45,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250360,12,10,0,0,13,1,0,66,63,56,44,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240116,0,0,0,0,0,0,0,47,19,54,62,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250322,0,0,0,0,0,0,0,47,19,54,62,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210125,0,0,0,0,0,0,0,47,19,54,62,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20120148,15,15,0,0,0,0,0,50,19,59,73,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230014,0,0,0,0,0,0,0,62,49,62,54,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230015,0,0,0,0,0,0,0,60,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210176,14,13,0,1,6,2,0,64,50,74,59,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180135,3,3,1,0,5,0,0,61,52,64,55,55,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170040,8,1,0,0,6,0,0,62,50,66,56,51,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230105,15,11,1,1,12,1,0,64,54,74,59,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190209,8,5,2,1,14,0,0,62,57,69,57,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260315,0,0,0,0,0,0,0,62,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230326,11,5,0,0,3,2,0,63,50,68,57,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190172,4,0,1,1,2,0,0,61,52,67,55,52,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170097,8,6,0,0,4,1,0,62,50,67,57,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180110,10,6,0,1,1,1,0,63,49,71,57,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170153,4,4,0,0,0,1,0,59,39,56,65,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240315,0,0,0,0,0,0,0,60,39,54,62,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180324,14,13,0,0,6,2,0,62,40,60,72,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220248,7,4,0,0,3,3,0,60,39,57,66,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220112,4,0,0,0,0,0,0,59,39,55,64,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190022,0,0,0,0,0,0,0,58,39,54,62,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210119,2,1,0,0,2,0,0,59,39,55,63,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220139,15,14,1,2,14,3,0,62,44,64,72,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200317,8,6,1,0,3,3,0,60,42,57,67,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230198,14,14,0,3,0,4,0,62,39,66,71,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210273,5,2,0,0,1,0,0,61,39,56,65,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200105,4,2,0,0,1,1,0,59,39,55,64,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220138,7,2,0,2,4,1,0,64,61,59,43,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240278,0,0,0,0,0,0,0,64,60,52,42,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180123,14,12,4,1,21,1,0,67,76,59,45,59,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200174,10,1,1,0,13,2,0,65,66,55,44,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230103,9,9,2,0,13,0,0,67,69,55,44,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220270,0,0,0,0,0,0,0,62,60,52,42,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200164,15,13,3,2,22,4,0,67,74,62,45,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20170022,11,6,0,1,6,2,1,65,61,58,44,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210124,9,2,0,0,6,0,0,67,61,55,44,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230157,5,0,0,0,0,0,0,63,60,53,43,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230332,9,5,1,0,5,0,0,65,64,55,44,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220142,1,1,0,0,0,0,0,47,19,54,63,63,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20250068,0,0,0,0,0,0,0,47,19,54,62,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190154,14,14,0,0,0,2,0,50,19,59,72,64,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210178,0,0,0,0,0,0,0,47,19,54,62,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210227,7,4,0,0,2,1,0,62,49,66,56,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210162,2,0,0,0,2,0,0,60,49,63,55,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230049,10,9,0,0,4,1,0,65,50,68,58,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20180096,14,13,2,0,7,2,0,64,55,71,59,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240183,5,1,0,0,4,1,0,63,50,65,55,53,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20210136,3,1,0,0,2,1,0,61,49,64,55,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190124,11,9,0,0,7,0,0,63,50,69,58,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190127,7,3,0,0,2,2,0,62,49,66,56,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240204,0,0,0,0,0,0,0,62,49,62,54,54,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260210,12,6,0,0,0,4,0,63,39,58,69,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20230341,1,0,0,0,0,0,0,60,39,54,63,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20260209,12,11,0,0,0,1,0,63,39,59,71,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20220053,12,8,0,0,3,5,0,61,39,58,69,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20100131,8,5,0,0,0,1,0,60,39,57,67,61,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20120116,12,9,0,0,1,2,0,59,39,59,70,62,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20160072,11,7,0,0,2,3,0,61,39,58,69,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20200029,14,7,0,0,5,4,0,66,61,57,45,57,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240332,7,4,0,0,1,0,0,66,60,54,43,60,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20190048,9,7,0,0,4,2,0,65,61,55,44,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20140134,8,7,3,0,10,1,0,65,71,55,44,56,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
20240209,14,11,0,1,12,2,0,69,63,59,45,58,DERIVED_FROM_KLEAGUE_2026_PUBLIC_RECORDS
