player_id,source_player_id,club_id,club_name,original_club_id,player_name,official_english_name,nationality,birth_date,age,position_group,primary_position,squad_number,height_cm,weight_kg,preferred_foot,market_value_krw,contract_until,joined_date,profile_source_url,value_source_url
20250060,20250060,1,FC Seoul,1,김지원,Jeewoon KIM,South Korea,2004-02-12,22,DF,DF,36,189,82,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250060,NO_CONFIDENT_TRANSFERMARKT_MATCH
20170185,20170185,1,FC Seoul,1,김진수,Jinsu KIM,South Korea,1992-06-13,33,DF,DF,22,177,68,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20170185,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260048,20260048,1,FC Seoul,1,로스,Juan Antonio ROS MARTINEZ,Spain,1996-03-15,30,DF,DF,37,187,78,Unknown,1585170000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260048,https://www.transfermarkt.com/juan-antonio-ros/marktwertverlauf/spieler/256018
20220163,20220163,1,FC Seoul,1,박성훈,Seonghoon PARK,South Korea,2003-01-27,23,DF,DF,40,183,72,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220163,NO_CONFIDENT_TRANSFERMARKT_MATCH
20180233,20180233,1,FC Seoul,1,박수일,Sooil PARK,South Korea,1996-02-22,30,DF,DF,66,178,68,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180233,NO_CONFIDENT_TRANSFERMARKT_MATCH
20230088,20230088,1,FC Seoul,1,안재민,Jaemin AHN,South Korea,2003-01-23,23,DF,DF,17,177,72,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230088,NO_CONFIDENT_TRANSFERMARKT_MATCH
20240324,20240324,1,FC Seoul,1,야잔,YAZAN MOUSA MAHMOUD ALARAB,Jordan,1996-01-31,30,DF,DF,5,187,86,Unknown,1761300000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20240324,https://www.transfermarkt.com/yazan-al-arab/marktwertverlauf/spieler/539961
20180008,20180008,1,FC Seoul,1,이상민,SANGMIN LEE,South Korea,1998-01-01,28,DF,DF,4,188,77,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180008,NO_CONFIDENT_TRANSFERMARKT_MATCH
20160107,20160107,1,FC Seoul,1,이한도,Hando LEE,South Korea,1994-03-16,32,DF,DF,20,185,80,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20160107,NO_CONFIDENT_TRANSFERMARKT_MATCH
20200041,20200041,1,FC Seoul,1,최준,Jun CHOI,South Korea,1999-04-17,27,DF,DF,16,177,72,Unknown,1232910000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20200041,https://www.transfermarkt.com/jun-choi/marktwertverlauf/spieler/630167
20170229,20170229,1,FC Seoul,1,문선민,Seon Min Moon,South Korea,1992-06-09,33,FW,FW,27,172,68,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20170229,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250081,20250081,1,FC Seoul,1,바또,SELOH SAMUEL GBATO,Ivory Coast,2006-08-01,19,FW,FW,99,174,77,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250081,NO_CONFIDENT_TRANSFERMARKT_MATCH
20180034,20180034,1,FC Seoul,1,송민규,Minkyu SONG,South Korea,1999-09-12,26,FW,Left Winger,34,179,72,right,1761300000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180034,https://www.transfermarkt.com/min-kyu-song/marktwertverlauf/spieler/581977
20240179,20240179,1,FC Seoul,1,안데르손,Anderson DE OLIVEIRA DA SILVA,Brazil,1998-07-16,27,FW,FW,10,169,69,Unknown,1144845000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20240179,https://www.transfermarkt.com/anderson-oliveira/marktwertverlauf/spieler/594550
20180073,20180073,1,FC Seoul,1,조영욱,Youngwook CHO,South Korea,1999-02-05,27,FW,FW,18,181,73,Unknown,792585000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180073,https://www.transfermarkt.com/young-wook-cho/marktwertverlauf/spieler/297720
20230034,20230034,1,FC Seoul,1,천성훈,Seonghoon CHEON,South Korea,2000-09-21,25,FW,FW,19,191,82,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230034,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250331,20250331,1,FC Seoul,1,클리말라,Patryk KLIMALA,Poland,1998-08-05,27,FW,Centre-Forward,9,180,79,right,968715000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250331,https://www.transfermarkt.com/patryk-klimala/marktwertverlauf/spieler/387153
20260046,20260046,1,FC Seoul,1,후이즈,Lenoardo Acevedo,Colombia,1996-04-18,30,FW,FW,11,187,75,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260046,NO_CONFIDENT_TRANSFERMARKT_MATCH
20140038,20140038,1,FC Seoul,1,강현무,HYEONMU KANG,South Korea,1995-03-13,31,GK,GK,31,185,78,Unknown,704520000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20140038,https://www.transfermarkt.com/hyeon-mu-kang/marktwertverlauf/spieler/312424
20200301,20200301,1,FC Seoul,1,구성윤,Sungyun GU,South Korea,1994-06-27,31,GK,Goalkeeper,25,197,95,right,880650000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20200301,https://www.transfermarkt.com/sung-yun-gu/marktwertverlauf/spieler/238030
20250082,20250082,1,FC Seoul,1,윤기욱,Kiwook YUN,South Korea,2006-10-10,19,GK,GK,71,189,74,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250082,NO_CONFIDENT_TRANSFERMARKT_MATCH
20220169,20220169,1,FC Seoul,1,임준섭,Junsub IM,South Korea,2003-08-22,22,GK,GK,1,194,80,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220169,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260047,20260047,1,FC Seoul,1,고필관,Pilgwan KO,South Korea,2007-01-01,19,MF,MF,23,179,73,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260047,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260045,20260045,1,FC Seoul,1,바베츠,Hrvoje BABEC,Croatia,1999-07-28,26,MF,Defensive Midfield,6,187,84,right,1585170000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260045,https://www.transfermarkt.com/hrvoje-babec/marktwertverlauf/spieler/403723
20220164,20220164,1,FC Seoul,1,박장한결,Hangyeol PARKJANG,South Korea,2004-02-15,22,MF,MF,88,178,72,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220164,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260049,20260049,1,FC Seoul,1,손정범,JEONGBEOM SON,South Korea,2007-09-28,18,MF,Central Midfield,42,184,73,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260049,NO_CONFIDENT_TRANSFERMARKT_MATCH
20170052,20170052,1,FC Seoul,1,이승모,Seungmo LEE,South Korea,1998-03-30,28,MF,Central Midfield,8,185,70,right,792585000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20170052,https://www.transfermarkt.com/seung-mo-lee/marktwertverlauf/spieler/402166
20160099,20160099,1,FC Seoul,1,정승원,Seungwon JEONG,South Korea,1997-02-27,29,MF,Right Winger,7,173,68,right,968715000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20160099,https://www.transfermarkt.com/seung-won-jeong/marktwertverlauf/spieler/497440
20230093,20230093,1,FC Seoul,1,황도윤,Doyun HWANG,South Korea,2003-04-09,23,MF,MF,41,176,73,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230093,NO_CONFIDENT_TRANSFERMARKT_MATCH
20140033,20140033,2,Ulsan HD FC,2,강상우,Sangwoo KANG,South Korea,1993-10-07,32,DF,DF,17,176,62,Unknown,1056780000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20140033,https://www.transfermarkt.com/sang-woo-kang/marktwertverlauf/spieler/261394
20220188,20220188,2,Ulsan HD FC,2,김영권,Younggwon KIM,South Korea,1990-02-27,36,DF,DF,19,184,74,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220188,NO_CONFIDENT_TRANSFERMARKT_MATCH
20230140,20230140,2,Ulsan HD FC,2,서명관,Myungguan SEO,South Korea,2002-11-23,23,DF,DF,4,186,77,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230140,NO_CONFIDENT_TRANSFERMARKT_MATCH
20140066,20140066,2,Ulsan HD FC,2,심상민,Sangmin SIM,South Korea,1993-05-21,33,DF,DF,77,172,70,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20140066,NO_CONFIDENT_TRANSFERMARKT_MATCH
20170051,20170051,2,Ulsan HD FC,2,윤종규,Jonggyu YOON,South Korea,1998-03-20,28,DF,DF,2,173,64,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20170051,NO_CONFIDENT_TRANSFERMARKT_MATCH
20180105,20180105,2,Ulsan HD FC,2,이재익,Jaeik LEE,South Korea,1999-05-21,27,DF,DF,28,185,76,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180105,NO_CONFIDENT_TRANSFERMARKT_MATCH
20150109,20150109,2,Ulsan HD FC,2,정승현,Seunghyun JUNG,South Korea,1994-04-03,32,DF,DF,15,188,74,Unknown,1761300000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20150109,https://www.transfermarkt.com/seung-hyun-jung/marktwertverlauf/spieler/379438
20200055,20200055,2,Ulsan HD FC,2,조현택,Hyuntaek CHO,South Korea,2001-08-02,24,DF,DF,26,182,76,Unknown,1056780000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20200055,https://www.transfermarkt.com/hyun-taek-cho/marktwertverlauf/spieler/677469
20240107,20240107,2,Ulsan HD FC,2,최석현,Seokhyun CHOI,South Korea,2003-01-13,23,DF,DF,96,178,77,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20240107,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260031,20260031,2,Ulsan HD FC,2,트로야크,MILOSZ TROJAK,Poland,1994-05-05,32,DF,DF,66,191,85,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260031,NO_CONFIDENT_TRANSFERMARKT_MATCH
20170095,20170095,2,Ulsan HD FC,2,말컹,VINICIUS Do Amaral Alves MARCOS,Brazil,1994-06-17,31,FW,FW,9,196,86,Unknown,1320975000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20170095,https://www.transfermarkt.com/marcao/marktwertverlauf/spieler/476102
20260244,20260244,2,Ulsan HD FC,2,벤지,Benjamin Stanley MICHEL,United States,1997-10-23,28,FW,Left Winger,91,178,77,right,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260244,NO_CONFIDENT_TRANSFERMARKT_MATCH
20230315,20230315,2,Ulsan HD FC,2,야고,Yago CARIELLO RIBEIRO,Brazil,1999-07-27,26,FW,Centre-Forward,99,186,82,left,1585170000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230315,https://www.transfermarkt.com/yago-cariello/marktwertverlauf/spieler/939763
20260029,20260029,2,Ulsan HD FC,2,에릭,Erick Samuel MONTEMEZZO FARIAS,Brazil,1997-01-03,29,FW,FW,11,173,81,Unknown,2113560000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260029,https://www.transfermarkt.com/erick-farias/marktwertverlauf/spieler/535037
20240051,20240051,2,Ulsan HD FC,2,정재상,Jaesang JGONG,South Korea,2004-05-25,22,FW,FW,20,188,83,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20240051,NO_CONFIDENT_TRANSFERMARKT_MATCH
20200099,20200099,2,Ulsan HD FC,2,허율,Yool HEO,South Korea,2001-04-12,25,FW,FW,18,192,82,Unknown,704520000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20200099,https://www.transfermarkt.com/yool-heo/marktwertverlauf/spieler/677470
20250362,20250362,2,Ulsan HD FC,2,김세형,sehyeong KIM,South Korea,2007-01-24,19,GK,GK,25,188,77,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250362,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250023,20250023,2,Ulsan HD FC,2,류성민,Seongmin RYU,South Korea,2004-01-03,22,GK,GK,13,188,83,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250023,NO_CONFIDENT_TRANSFERMARKT_MATCH
20170029,20170029,2,Ulsan HD FC,2,문정인,Jungin MOON,South Korea,1998-03-16,28,GK,GK,23,193,83,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20170029,NO_CONFIDENT_TRANSFERMARKT_MATCH
20130156,20130156,2,Ulsan HD FC,2,조현우,Hyeonwoo JO,South Korea,1991-09-25,34,GK,Goalkeeper,21,189,75,right,1144845000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20130156,https://www.transfermarkt.com/hyeon-woo-jo/marktwertverlauf/spieler/260171
20260028,20260028,2,Ulsan HD FC,2,최주호,JUHO CHOI,South Korea,2008-01-12,18,GK,GK,1,195,83,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260028,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260050,20260050,2,Ulsan HD FC,2,PIMENTEL FERREIRA PE,Pedro Antonio PIMENTEL FERREIRA,Brazil,2002-02-20,24,MF,MF,27,168,68,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260050,NO_CONFIDENT_TRANSFERMARKT_MATCH
20240330,20240330,2,Ulsan HD FC,2,박우진,Woo PARK,South Korea,2003-04-16,23,MF,MF,16,183,80,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20240330,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250044,20250044,2,Ulsan HD FC,2,백인우,Inwoo BACK,South Korea,2006-11-29,19,MF,MF,72,179,72,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250044,NO_CONFIDENT_TRANSFERMARKT_MATCH
20230108,20230108,2,Ulsan HD FC,2,보야니치,Darijan BOJANIC,Sweden,1994-12-28,31,MF,Central Midfield,6,183,74,right,1320975000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230108,https://www.transfermarkt.com/darijan-bojanic/marktwertverlauf/spieler/184526
20150050,20150050,2,Ulsan HD FC,2,이규성,Gyusung LEE,South Korea,1994-05-10,32,MF,Central Midfield,24,174,68,right,792585000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20150050,https://www.transfermarkt.com/gyu-sung-lee/marktwertverlauf/spieler/389181
20180088,20180088,2,Ulsan HD FC,2,이동경,Donggyeong LEE,South Korea,1997-09-20,28,MF,Attacking Midfield,10,175,68,left,2818080000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180088,https://www.transfermarkt.com/dong-gyeong-lee/marktwertverlauf/spieler/558086
20230071,20230071,2,Ulsan HD FC,2,이민혁,Minhyeok LEE,South Korea,2002-01-19,24,MF,MF,22,178,70,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230071,NO_CONFIDENT_TRANSFERMARKT_MATCH
20180296,20180296,2,Ulsan HD FC,2,이진현,Jinhyun LEE,South Korea,1997-08-26,28,MF,MF,14,173,65,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180296,NO_CONFIDENT_TRANSFERMARKT_MATCH
20190171,20190171,2,Ulsan HD FC,2,이희균,Huigyun LEE,South Korea,1998-04-29,28,MF,Second Striker,8,168,63,right,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20190171,NO_CONFIDENT_TRANSFERMARKT_MATCH
20230044,20230044,2,Ulsan HD FC,2,장시영,Siyoung JANG,South Korea,2002-03-31,24,MF,MF,33,174,69,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230044,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260030,20260030,2,Ulsan HD FC,2,조민서,Minseo JO,South Korea,2005-05-25,21,MF,MF,43,180,75,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260030,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250194,20250194,2,Ulsan HD FC,2,페드링요,Pedro Antonio PIMENTEL FERREIRA,Brazil,2002-02-20,24,MF,MF,27,168,66,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250194,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260064,20260064,3,Jeonbuk Hyundai Motors,3,곽희벽,Heebyeok KWAK,South Korea,2005-03-15,21,DF,DF,80,178,72,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260064,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250291,20250291,3,Jeonbuk Hyundai Motors,3,김수형,KIM suhyung,South Korea,2007-06-25,18,DF,DF,74,183,79,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250291,NO_CONFIDENT_TRANSFERMARKT_MATCH
20140143,20140143,3,Jeonbuk Hyundai Motors,3,김영빈,YOUNGBIN KIM,South Korea,1991-09-20,34,DF,Centre-Back,2,184,79,right,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20140143,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260058,20260058,3,Jeonbuk Hyundai Motors,3,김주형,Juhyeong KIM,South Korea,2007-08-20,18,DF,DF,44,187,77,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260058,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250050,20250050,3,Jeonbuk Hyundai Motors,3,김준영,Junyeong KIM,South Korea,2004-05-31,21,DF,DF,22,178,70,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250050,NO_CONFIDENT_TRANSFERMARKT_MATCH
20180185,20180185,3,Jeonbuk Hyundai Motors,3,김태현,Taehyun KIM,South Korea,1996-12-19,29,DF,DF,77,175,71,Unknown,1320975000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180185,https://www.transfermarkt.com/tae-hyeon-kim/marktwertverlauf/spieler/508366
20100052,20100052,3,Jeonbuk Hyundai Motors,3,김태환,Taehwan KIM,South Korea,1989-07-24,36,DF,DF,23,177,72,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20100052,NO_CONFIDENT_TRANSFERMARKT_MATCH
20230250,20230250,3,Jeonbuk Hyundai Motors,3,김하준,Hajun KIM,South Korea,2002-07-17,23,DF,DF,15,188,78,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230250,NO_CONFIDENT_TRANSFERMARKT_MATCH
20240239,20240239,3,Jeonbuk Hyundai Motors,3,마지강,Ma Ji-Kang,South Korea,2003-02-10,23,DF,DF,24,183,74,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20240239,NO_CONFIDENT_TRANSFERMARKT_MATCH
20130142,20130142,3,Jeonbuk Hyundai Motors,3,박지수,Jisu PARK,South Korea,1994-06-13,31,DF,DF,5,184,70,Unknown,792585000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20130142,https://www.transfermarkt.com/ji-su-park/marktwertverlauf/spieler/260197
20240274,20240274,3,Jeonbuk Hyundai Motors,3,서정혁,Jeonghyeong SEO,South Korea,2006-03-09,20,DF,DF,39,177,68,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20240274,NO_CONFIDENT_TRANSFERMARKT_MATCH
20160157,20160157,3,Jeonbuk Hyundai Motors,3,연제운,Jewoon YEON,South Korea,1994-08-28,31,DF,DF,3,185,78,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20160157,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250281,20250281,3,Jeonbuk Hyundai Motors,3,윤주영,Jooyoung YOON,South Korea,2005-04-16,21,DF,DF,47,180,80,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250281,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250159,20250159,3,Jeonbuk Hyundai Motors,3,이상명,Sangmyung LEE,South Korea,2003-04-23,23,DF,DF,24,182,83,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250159,NO_CONFIDENT_TRANSFERMARKT_MATCH
20220077,20220077,3,Jeonbuk Hyundai Motors,3,이우연,Lee Woo-Yeon,South Korea,2003-01-22,23,DF,DF,40,187,83,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220077,NO_CONFIDENT_TRANSFERMARKT_MATCH
20220174,20220174,3,Jeonbuk Hyundai Motors,3,조위제,Wijae CHO,South Korea,2001-08-25,24,DF,DF,4,189,82,Unknown,968715000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220174,https://www.transfermarkt.com/wi-je-cho/marktwertverlauf/spieler/550978
20230029,20230029,3,Jeonbuk Hyundai Motors,3,최우진,Woojin CHOI,South Korea,2004-07-18,21,DF,DF,66,175,66,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230029,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250154,20250154,3,Jeonbuk Hyundai Motors,3,최진웅,Jin CHOI,South Korea,2004-12-23,21,DF,DF,55,185,82,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250154,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250079,20250079,3,Jeonbuk Hyundai Motors,3,황승준,Seaungjoon HWANG,South Korea,2005-08-03,20,DF,DF,27,180,72,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250079,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250226,20250226,3,Jeonbuk Hyundai Motors,3,황정구,Junggu HWANG,South Korea,2005-07-22,20,DF,DF,50,189,81,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250226,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250077,20250077,3,Jeonbuk Hyundai Motors,3,강현종,Hyeon KANG,South Korea,2004-01-13,22,FW,FW,39,185,75,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250077,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260061,20260061,3,Jeonbuk Hyundai Motors,3,김두현,duhyun KIM,South Korea,2007-03-02,19,FW,FW,92,184,75,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260061,NO_CONFIDENT_TRANSFERMARKT_MATCH
20180212,20180212,3,Jeonbuk Hyundai Motors,3,김승섭,Seungsub KIM,South Korea,1996-11-01,29,FW,Left Winger,11,177,65,Unknown,880650000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20180212,https://www.transfermarkt.com/seung-sub-kim/marktwertverlauf/spieler/576188
20260293,20260293,3,Jeonbuk Hyundai Motors,3,김예건,Yegeon KIM,South Korea,2008-08-07,17,FW,FW,73,167,58,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260293,NO_CONFIDENT_TRANSFERMARKT_MATCH
20230077,20230077,3,Jeonbuk Hyundai Motors,3,김창훈,Changhun KIM,South Korea,2004-10-23,21,FW,FW,79,170,69,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230077,NO_CONFIDENT_TRANSFERMARKT_MATCH
20230224,20230224,3,Jeonbuk Hyundai Motors,3,모따,Bruno RODRIGUES MOTA,Brazil,1996-02-10,30,FW,Centre-Forward,99,193,87,left,968715000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20230224,https://www.transfermarkt.com/bruno-mota/marktwertverlauf/spieler/643242
20240241,20240241,3,Jeonbuk Hyundai Motors,3,박주영,JUYEONG PARK,South Korea,2003-04-23,23,FW,FW,19,186,75,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20240241,NO_CONFIDENT_TRANSFERMARKT_MATCH
20220076,20220076,3,Jeonbuk Hyundai Motors,3,박준범,Park Jun-Beom,South Korea,2001-04-05,25,FW,FW,37,183,77,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220076,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250317,20250317,3,Jeonbuk Hyundai Motors,3,아나스모,Joel James ANASMO,Australia,2004-09-24,21,FW,FW,42,182,75,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250317,NO_CONFIDENT_TRANSFERMARKT_MATCH
20260057,20260057,3,Jeonbuk Hyundai Motors,3,안태훈,Taehun AN,South Korea,2007-06-08,18,FW,FW,40,182,68,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20260057,NO_CONFIDENT_TRANSFERMARKT_MATCH
20220177,20220177,3,Jeonbuk Hyundai Motors,3,엄승민,Seungmin EOM,South Korea,2003-05-02,23,FW,FW,34,180,72,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220177,NO_CONFIDENT_TRANSFERMARKT_MATCH
20170121,20170121,3,Jeonbuk Hyundai Motors,3,이동준,Dongjun LEE,South Korea,1997-02-01,29,FW,Right Winger,7,173,65,right,880650000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20170121,https://www.transfermarkt.com/dong-jun-lee/marktwertverlauf/spieler/269601
20220042,20220042,3,Jeonbuk Hyundai Motors,3,이승우,Seungwoo LEE,South Korea,1998-01-06,28,FW,FW,10,173,63,Unknown,792585000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220042,https://www.transfermarkt.com/seung-woo-lee/marktwertverlauf/spieler/280239
20250330,20250330,3,Jeonbuk Hyundai Motors,3,임준휘,Junhwi YIM,South Korea,2005-02-14,21,FW,FW,98,176,75,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250330,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250083,20250083,3,Jeonbuk Hyundai Motors,3,정상운,Sangwoon JEONG,South Korea,2003-04-03,23,FW,FW,90,190,80,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250083,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250335,20250335,3,Jeonbuk Hyundai Motors,3,츄마시,Patrick TWUMASI,Ghana,1994-05-09,32,FW,FW,21,176,67,Unknown,0,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250335,NO_CONFIDENT_TRANSFERMARKT_MATCH
20250061,20250061,3,Jeonbuk Hyundai Motors,3,콤파뇨,ANDREA COMPAGNO,Italy,1996-04-22,30,FW,FW,96,195,84,Unknown,3522600000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20250061,https://www.transfermarkt.com/andrea-compagno/marktwertverlauf/spieler/287255
20220244,20220244,3,Jeonbuk Hyundai Motors,3,티아고,PEREIRA DA SILVA Tiago,Brazil,1993-10-28,32,FW,FW,9,190,84,Unknown,1144845000,,2026-01-01,https://www.kleague.com/record/playerDetail.do?playerId=20220244,https://www.transfermarkt.com/tiago-orobo/marktwertverlauf/spieler/545375
